Date,Open,High,Low,Close,Adj Close,Volume
2020-10-02,79.459999,82.190002,79.169998,81.930000,80.163841,3346700
2020-10-05,82.230003,82.660004,80.830002,82.400002,80.623711,2654800
2020-10-06,82.610001,83.070000,81.540001,81.860001,80.095352,5830300
2020-10-07,82.370003,82.400002,81.599998,81.980003,80.212769,2362400
2020-10-08,82.419998,83.580002,82.279999,83.349998,81.553223,2269000
2020-10-09,83.860001,83.879997,82.730003,83.019997,81.230339,6556200
2020-10-12,83.120003,83.639999,82.550003,83.410004,81.611938,5655800
2020-10-13,83.070000,83.120003,81.500000,81.980003,80.212769,4406300
2020-10-14,81.900002,82.099998,80.860001,80.980003,79.234322,4651400
2020-10-15,80.349998,82.059998,80.330002,81.400002,79.645271,2915400
2020-10-16,81.410004,81.430000,80.669998,80.820000,79.077774,2925400
2020-10-19,81.029999,81.199997,79.440002,79.559998,77.844925,9873000
2020-10-20,80.089996,80.739998,79.930000,80.129997,78.402641,4038600
2020-10-21,79.910004,80.269997,79.510002,79.889999,78.167816,2685900
2020-10-22,79.879997,80.220001,79.529999,79.879997,78.158028,3828900
2020-10-23,80.180000,80.669998,79.690002,80.360001,78.627678,2588700
2020-10-26,79.739998,79.860001,78.510002,79.209999,77.502472,2691200
2020-10-27,79.300003,79.730003,77.940002,77.940002,76.259857,2264100
2020-10-28,76.680000,77.430000,75.790001,76.080002,74.439949,4422000
2020-10-29,76.199997,77.680000,75.459999,77.099998,75.437958,4645500
2020-10-30,76.660004,77.220001,75.680000,76.589996,74.938950,3978900
2020-11-02,77.400002,78.459999,76.879997,78.419998,76.729500,4254500
2020-11-03,79.199997,80.400002,78.919998,79.930000,78.206955,4214600
2020-11-04,80.500000,81.290001,79.440002,80.070000,78.343933,2867500
2020-11-05,80.690002,81.209999,80.120003,80.449997,78.715744,3984900
2020-11-06,80.690002,81.110001,79.599998,79.900002,78.177597,3696600
2020-11-09,84.529999,88.290001,82.559998,82.730003,80.946594,8999300
2020-11-10,82.849998,84.019997,82.389999,83.940002,82.130508,6146100
2020-11-11,84.279999,84.650002,83.440002,84.260002,82.443611,3416100
2020-11-12,83.879997,84.230003,82.589996,83.160004,81.367325,3939500
2020-11-13,83.660004,85.570000,83.660004,85.379997,83.539459,3443000
2020-11-16,87.169998,87.440002,85.320000,86.339996,84.478767,2978300
2020-11-17,85.699997,86.760002,85.110001,86.419998,84.557045,3856900
2020-11-18,86.589996,87.080002,84.680000,84.739998,82.913261,9655500
2020-11-19,84.620003,85.169998,83.730003,85.070000,83.236153,4225400
2020-11-20,85.029999,85.150002,84.230003,84.610001,82.786072,3136400
2020-11-23,85.190002,85.769997,84.629997,84.769997,82.942619,4520000
2020-11-24,85.709999,86.410004,85.120003,85.220001,83.382919,4805500
2020-11-25,85.290001,85.410004,83.029999,85.269997,83.431839,5792800
2020-11-27,85.519997,85.550003,84.540001,84.889999,83.060036,2063900
2020-11-30,84.779999,84.849998,83.730003,84.000000,82.189217,6413600
2020-12-01,84.959999,85.430000,84.699997,85.080002,83.245934,6489100
2020-12-02,84.889999,85.389999,84.339996,84.410004,82.590385,3738500
2020-12-03,84.599998,85.550003,84.470001,85.120003,83.285072,3386300
2020-12-04,85.489998,86.440002,85.489998,86.419998,84.557045,3053200
2020-12-07,86.209999,86.489998,85.349998,85.669998,83.823219,2620500
2020-12-08,85.290001,85.820000,85.250000,85.370003,83.529686,2648100
2020-12-09,85.550003,85.650002,84.279999,84.839996,83.011101,5024000
2020-12-10,84.379997,85.019997,84.160004,84.470001,82.649086,3737900
2020-12-11,84.059998,84.570000,83.570000,84.389999,82.570808,4044400
2020-12-14,85.080002,85.680000,83.959999,84.019997,82.208778,3735200
2020-12-15,84.500000,85.760002,83.849998,85.739998,83.891701,2867700
2020-12-16,85.989998,86.459999,85.410004,85.839996,83.989548,3419900
2020-12-17,86.260002,86.750000,85.919998,86.669998,84.801659,3341400
2020-12-18,86.760002,86.769997,84.400002,84.930000,83.099174,3988500
2020-12-21,83.699997,84.510002,83.349998,84.449997,82.629517,4993600
2020-12-22,84.500000,85.120003,84.110001,85.040001,83.206795,2828900
2020-12-23,85.370003,85.930000,84.419998,84.489998,82.668655,3659000
2020-12-24,83.480003,83.900002,83.230003,83.879997,83.392418,1563600
2020-12-28,84.290001,84.510002,83.800003,84.379997,83.889511,5655100
2020-12-29,84.690002,85.139999,83.570000,83.660004,83.173706,3880100
2020-12-30,83.870003,84.779999,83.709999,84.120003,83.631027,3995900
2020-12-31,84.089996,85.050003,83.400002,84.930000,84.436317,4827300
2021-01-04,85.199997,85.279999,82.070000,82.169998,81.692360,5311500
2021-01-05,82.169998,82.870003,82.129997,82.290001,81.811661,4932600
2021-01-06,82.260002,82.970001,81.730003,82.430000,81.950851,6520100
2021-01-07,82.500000,82.540001,81.750000,82.269997,81.791779,4068400
2021-01-08,82.529999,83.360001,82.389999,83.070000,82.587128,4931600
2021-01-11,82.529999,83.019997,81.680000,81.970001,81.493523,6565100
2021-01-12,81.860001,82.230003,81.230003,82.160004,81.682419,7857300
2021-01-13,82.220001,83.330002,82.209999,83.160004,82.676613,9024900
2021-01-14,83.440002,84.220001,83.129997,83.650002,83.163757,5866400
2021-01-15,83.459999,84.870003,83.180000,84.610001,84.118179,3939700
2021-01-19,85.139999,85.180000,83.989998,84.370003,83.879578,5521200
2021-01-20,84.440002,86.370003,84.129997,85.980003,85.480217,5198300
2021-01-21,85.730003,85.739998,84.830002,85.570000,85.072594,4213200
2021-01-22,85.129997,85.910004,84.919998,85.769997,85.271431,5272700
2021-01-25,85.739998,87.080002,85.260002,86.419998,85.917656,7819700
2021-01-26,86.610001,87.309998,86.459999,87.029999,86.524109,4706300
2021-01-27,86.379997,87.180000,85.070000,85.489998,84.993057,5907600
2021-01-28,85.510002,86.910004,85.230003,85.949997,85.450386,6237000
2021-01-29,85.470001,86.330002,84.510002,84.959999,84.466141,7349800
2021-02-01,85.480003,86.959999,84.419998,86.900002,86.394867,6149000
2021-02-02,87.459999,87.739998,86.680000,87.419998,86.911842,3849800
2021-02-03,87.470001,87.480003,86.000000,87.199997,86.693115,5148700
2021-02-04,87.220001,88.290001,87.099998,87.800003,87.289635,4118200
2021-02-05,88.169998,88.279999,87.809998,88.110001,87.597832,2583900
2021-02-08,88.430000,88.589996,87.790001,88.589996,88.075035,3212700
2021-02-09,88.750000,89.129997,88.389999,88.900002,88.383240,2518800
2021-02-10,89.360001,90.099998,88.989998,89.379997,88.860451,3421400
2021-02-11,89.540001,90.089996,89.050003,89.570000,89.049347,3717000
2021-02-12,89.339996,89.680000,88.910004,89.589996,89.069229,2297400
2021-02-16,89.919998,89.970001,88.410004,88.900002,88.383240,2774500
2021-02-17,88.699997,88.930000,88.250000,88.790001,88.273880,2939000
2021-02-18,88.470001,88.790001,88.260002,88.410004,87.896095,3254600
2021-02-19,88.730003,89.449997,88.489998,88.919998,88.403122,4170700
2021-02-22,88.699997,90.050003,88.510002,89.660004,89.138824,3493000
2021-02-23,89.879997,90.470001,89.650002,90.220001,89.695572,4378300
2021-02-24,90.230003,91.190002,90.010002,90.910004,90.381561,3551200
2021-02-25,90.800003,91.449997,88.559998,89.169998,88.651672,7548800
2021-02-26,89.510002,89.519997,87.769997,87.870003,87.359230,6519800
2021-03-01,88.870003,89.669998,88.160004,88.260002,87.746964,4834000
2021-03-02,88.290001,88.290001,86.830002,87.410004,86.901901,4715600
2021-03-03,87.370003,87.730003,86.730003,86.910004,86.404808,6231400
2021-03-04,87.080002,87.550003,84.879997,85.919998,85.420563,6869500
2021-03-05,86.580002,87.160004,84.449997,86.860001,86.355103,7166100
2021-03-08,87.230003,88.529999,86.589996,87.610001,87.100739,4823000
2021-03-09,88.129997,88.870003,88.070000,88.190002,87.677368,3873600
2021-03-10,88.419998,89.629997,88.150002,89.070000,88.552254,3429700
2021-03-11,89.699997,90.629997,89.150002,90.110001,89.586205,3830000
2021-03-12,90.070000,91.660004,90.029999,91.620003,91.087433,3262800
2021-03-15,91.830002,93.199997,91.360001,92.980003,92.439529,6026400
2021-03-16,92.989998,93.199997,92.199997,92.599998,92.061729,3122500
2021-03-17,92.430000,92.720001,91.570000,92.680000,92.141266,3663100
2021-03-18,92.309998,92.400002,91.430000,91.739998,91.206726,3496000
2021-03-19,91.879997,92.120003,90.410004,90.489998,89.963997,4429400
2021-03-22,90.500000,91.349998,90.199997,91.129997,90.600273,2677000
2021-03-23,91.099998,91.709999,90.489998,91.000000,90.471031,2966400
2021-03-24,91.050003,91.779999,90.489998,90.489998,89.963997,4144500
2021-03-25,89.830002,91.089996,88.830002,90.879997,90.879997,4218800
2021-03-26,91.320000,92.889999,91.160004,92.839996,92.839996,3864600
2021-03-29,92.639999,92.940002,91.489998,92.300003,92.300003,5116600
2021-03-30,92.160004,92.680000,92.040001,92.419998,92.419998,5822100
2021-03-31,92.419998,92.879997,91.489998,91.860001,91.860001,4430400
2021-04-01,92.339996,93.580002,92.000000,93.529999,93.529999,5461200
2021-04-05,94.160004,94.160004,92.980003,93.889999,93.889999,4239900
2021-04-06,93.949997,94.139999,93.489998,94.129997,94.129997,5111600
2021-04-07,94.150002,94.500000,93.379997,94.199997,94.199997,3038500
2021-04-08,94.230003,94.580002,93.760002,93.849998,93.849998,5034300
2021-04-09,94.000000,94.120003,93.519997,93.739998,93.739998,5371000
2021-04-12,93.930000,94.290001,93.139999,94.290001,94.290001,2828200
2021-04-13,94.150002,94.879997,94.029999,94.760002,94.760002,3975300
2021-04-14,94.849998,95.339996,94.129997,94.260002,94.260002,4569100
2021-04-15,94.839996,95.910004,94.639999,95.910004,95.910004,6497000
2021-04-16,96.260002,96.400002,95.800003,96.120003,96.120003,3754200
2021-04-19,96.169998,96.309998,95.510002,96.309998,96.309998,2882900
2021-04-20,96.160004,97.279999,96.120003,97.099998,97.099998,4968700
2021-04-21,97.220001,97.910004,96.870003,97.739998,97.739998,4407000
2021-04-22,97.730003,98.129997,96.989998,97.209999,97.209999,3207200
2021-04-23,97.430000,97.980003,97.139999,97.779999,97.779999,5225600
2021-04-26,98.099998,98.650002,97.839996,98.070000,98.070000,5404600
2021-04-27,98.360001,98.400002,97.809998,98.059998,98.059998,3091100
2021-04-28,98.309998,98.440002,97.800003,97.849998,97.849998,3509200
2021-04-29,98.500000,99.129997,98.029999,98.690002,98.690002,3319100
2021-04-30,98.389999,99.300003,98.209999,99.080002,99.080002,4371300
2021-05-03,99.559998,99.559998,98.669998,98.889999,98.889999,6844100
2021-05-04,98.430000,99.230003,97.690002,98.250000,98.250000,6449000
2021-05-05,98.080002,98.080002,96.230003,96.620003,96.620003,4580300
2021-05-06,96.690002,97.239998,96.260002,97.160004,97.160004,5649700
2021-05-07,97.230003,98.500000,97.070000,98.440002,98.440002,5884900
2021-05-10,98.800003,99.570000,98.400002,98.410004,98.410004,3436700
2021-05-11,97.570000,97.570000,96.360001,97.169998,97.169998,4036900
2021-05-12,96.940002,97.129997,94.639999,94.709999,94.709999,4601200
2021-05-13,95.000000,96.620003,94.940002,95.940002,95.940002,5118900
2021-05-14,96.449997,97.419998,96.309998,97.080002,97.080002,3936600
2021-05-17,97.040001,97.389999,96.690002,97.180000,97.180000,3320200
2021-05-18,97.199997,97.830002,96.599998,97.199997,97.199997,3359800
2021-05-19,96.449997,96.889999,95.459999,96.889999,96.889999,3602500
2021-05-20,96.910004,98.290001,96.639999,97.980003,97.980003,2466500
2021-05-21,98.220001,98.410004,97.650002,97.879997,97.879997,3020000
2021-05-24,98.320000,99.470001,98.230003,99.099998,99.099998,3491500
2021-05-25,99.279999,99.500000,98.669998,99.070000,99.070000,4243300
2021-05-26,99.250000,100.070000,99.050003,99.510002,99.510002,4518100
2021-05-27,99.820000,99.830002,99.160004,99.279999,99.279999,4362900
2021-05-28,99.860001,100.169998,99.559998,99.879997,99.879997,3409400
2021-06-01,100.370003,101.690002,100.010002,101.680000,101.680000,4385000
2021-06-02,102.059998,102.980003,101.610001,102.870003,102.870003,4446100
2021-06-03,102.750000,102.750000,102.010002,102.489998,102.489998,4187600
2021-06-04,103.000000,103.000000,102.080002,102.540001,102.540001,3121200
2021-06-07,102.739998,104.198799,102.739998,103.750000,103.750000,4768245
