Date,Open,High,Low,Close,Adj Close,Volume
2020-11-25,333.670013,333.670013,332.149994,333.190002,330.667053,2256900
2020-11-27,334.290009,334.609985,333.179993,334.140015,331.609863,984700
2020-11-30,333.399994,333.630005,330.040009,332.640015,330.121216,4175700
2020-12-01,335.920013,337.799988,335.320007,336.299988,333.753510,3224200
2020-12-02,335.220001,337.109985,334.649994,337.010010,334.458130,2270300
2020-12-03,336.910004,338.299988,335.880005,336.910004,334.358887,2851100
2020-12-04,337.500000,339.839996,337.450012,339.809998,337.236908,2907000
2020-12-07,339.070007,339.630005,337.910004,339.179993,336.611694,1943100
2020-12-08,337.890015,340.700012,337.850006,340.160004,337.584259,1948200
2020-12-09,340.790009,340.929993,336.260010,337.140015,334.587158,2545800
2020-12-10,335.739990,338.000000,334.839996,336.980011,334.428345,2738600
2020-12-11,335.309998,336.799988,333.769989,336.549988,334.001587,2387900
2020-12-14,338.760010,339.790009,334.890015,335.010010,332.473267,2654600
2020-12-15,337.640015,339.640015,336.239990,339.640015,337.068237,2757400
2020-12-16,339.829987,341.040009,338.959991,340.160004,337.584259,2943200
2020-12-17,341.769989,342.250000,340.959991,342.010010,339.420258,2627000
2020-12-18,342.390015,342.500000,338.700012,340.640015,338.060669,6025700
2020-12-21,336.829987,340.380005,334.109985,339.589996,337.018585,3918100
2020-12-22,338.470001,338.549988,336.470001,337.540009,336.353943,2371900
2020-12-23,338.540009,339.750000,337.690002,337.809998,336.622986,3682200
2020-12-24,338.369995,339.179993,337.769989,339.160004,337.968231,1447500
2020-12-28,341.739990,342.459991,341.089996,342.109985,340.907867,2798800
2020-12-29,343.630005,343.769989,340.869995,341.390015,340.190399,2555500
2020-12-30,342.279999,342.910004,341.570007,341.850006,340.648804,2009100
2020-12-31,341.820007,344.369995,341.230011,343.690002,342.482330,3507000
2021-01-04,345.019989,345.089996,335.369995,339.029999,337.838684,5402600
2021-01-05,338.399994,342.390015,338.390015,341.260010,340.060852,3299700
2021-01-06,339.790009,346.500000,339.299988,343.329987,342.123566,4805000
2021-01-07,345.739990,349.200012,345.540009,348.459991,347.235535,3638900
2021-01-08,349.880005,350.619995,346.640015,350.420013,349.188690,3758500
2021-01-11,347.359985,349.820007,347.200012,348.130005,346.906708,2975000
2021-01-12,348.299988,349.149994,345.970001,348.160004,346.936615,2298400
2021-01-13,348.109985,350.059998,347.320007,349.029999,347.803558,3039900
2021-01-14,349.850006,350.320007,347.549988,347.850006,346.627716,3497400
2021-01-15,346.269989,347.059998,343.529999,345.369995,344.156403,3622100
2021-01-19,347.799988,348.589996,346.359985,348.100006,346.876831,3433800
2021-01-20,350.320007,353.709991,349.970001,352.829987,351.590179,2920600
2021-01-21,353.459991,353.839996,352.299988,353.160004,351.919037,2580800
2021-01-22,351.380005,353.040009,350.989990,351.899994,350.663452,1812200
2021-01-25,352.709991,353.679993,347.970001,353.329987,352.088440,3549000
2021-01-26,354.230011,354.649994,352.600006,352.799988,351.560303,2430200
2021-01-27,349.540009,349.559998,341.989990,344.239990,343.030365,5010400
2021-01-28,345.970001,351.070007,345.579987,347.130005,345.910248,3432200
2021-01-29,345.309998,346.220001,338.570007,340.179993,338.984650,5803600
2021-02-01,343.630005,346.850006,341.399994,345.769989,344.554993,3334000
2021-02-02,349.049988,352.339996,349.000000,350.739990,349.507538,2955200
2021-02-03,351.700012,352.799988,349.880005,351.089996,349.856323,3392800
2021-02-04,352.119995,355.040009,351.920013,355.019989,353.772491,1988300
2021-02-05,356.899994,357.130005,355.320007,356.440002,355.187531,2091800
2021-02-08,357.920013,359.070007,357.059998,359.070007,357.808289,3371100
2021-02-09,358.220001,359.329987,357.769989,358.779999,357.519287,1891200
2021-02-10,360.529999,360.609985,356.299988,358.640015,357.379791,2400000
2021-02-11,359.709991,360.100006,356.839996,359.220001,357.957733,2237200
2021-02-12,358.450012,361.190002,358.359985,361.049988,359.781311,2144500
2021-02-16,362.149994,362.369995,359.980011,360.709991,359.442505,4408500
2021-02-17,359.029999,360.970001,357.920013,360.790009,359.522247,3211800
2021-02-18,358.239990,359.929993,356.489990,359.250000,357.987640,3010500
2021-02-19,360.470001,360.709991,358.140015,358.589996,357.329956,2487100
2021-02-22,355.839996,358.190002,355.559998,355.769989,354.519867,3291000
2021-02-23,353.690002,357.559998,349.529999,356.220001,354.968292,5251100
2021-02-24,355.149994,360.579987,354.200012,360.160004,358.894440,3301200
2021-02-25,359.029999,360.269989,350.079987,351.519989,350.284790,7049200
2021-02-26,353.470001,354.470001,347.709991,349.589996,348.361572,7579500
2021-03-01,354.549988,359.390015,354.500000,358.119995,356.861603,3721100
2021-03-02,358.380005,358.630005,355.160004,355.350006,354.101349,5462600
2021-03-03,354.700012,355.640015,350.559998,350.660004,349.427826,6317600
2021-03-04,350.489990,353.019989,341.920013,346.339996,345.123016,6604500
2021-03-05,349.769989,353.730011,342.589996,352.690002,351.450684,8721300
2021-03-08,353.630005,356.399994,350.660004,350.959991,349.726776,5663500
2021-03-09,354.750000,358.459991,354.230011,355.869995,354.619507,6075100
2021-03-10,358.299988,359.839996,356.880005,358.070007,356.811798,7231400
2021-03-11,360.660004,363.760010,360.160004,361.850006,360.578522,3340700
2021-03-12,360.500000,362.450012,359.670013,362.359985,361.086700,4847300
2021-03-15,362.670013,364.750000,360.450012,364.459991,363.179321,3154800
2021-03-16,365.119995,365.779999,363.250000,364.049988,362.770752,3698400
2021-03-17,362.829987,366.049988,361.619995,365.239990,363.956573,5011600
2021-03-18,362.730011,364.760010,359.279999,359.869995,358.605469,5067500
2021-03-19,359.649994,361.170013,357.140015,359.230011,357.967712,5382800
2021-03-22,359.790009,363.500000,359.760010,362.070007,360.797729,3417600
2021-03-23,361.529999,362.940002,358.510010,359.410004,358.147095,4954600
2021-03-24,360.709991,362.269989,357.420013,357.420013,356.164093,4099000
2021-03-25,356.079987,360.239990,354.140015,359.429993,358.166992,5487300
2021-03-26,359.369995,364.369995,358.750000,364.010010,364.010010,3322600
2021-03-29,362.570007,364.679993,361.109985,363.790009,363.790009,3143300
2021-03-30,362.559998,363.470001,361.269989,362.859985,362.859985,3696200
2021-03-31,363.390015,365.820007,363.390015,364.299988,364.299988,7470300
2021-04-01,366.200012,368.290009,366.029999,368.160004,368.160004,5132000
2021-04-05,370.890015,374.070007,370.809998,373.470001,373.470001,3764100
2021-04-06,373.040009,374.329987,372.670013,373.260010,373.260010,3583500
2021-04-07,373.140015,374.079987,372.720001,373.730011,373.730011,2768900
2021-04-08,374.970001,375.559998,374.059998,375.549988,375.549988,3949400
2021-04-09,375.420013,378.399994,375.329987,378.250000,378.250000,2627500
2021-04-12,377.700012,378.649994,377.079987,378.420013,378.420013,2747500
2021-04-13,378.369995,380.119995,377.920013,379.450012,379.450012,2985500
2021-04-14,379.459991,380.510010,377.700012,378.230011,378.230011,3691100
2021-04-15,380.329987,382.540009,380.279999,382.290009,382.290009,3573800
2021-04-16,383.559998,384.149994,382.190002,383.630005,383.630005,3252500
2021-04-19,382.619995,383.089996,380.369995,381.739990,381.739990,3945700
2021-04-20,380.489990,381.160004,377.470001,378.940002,378.940002,4106700
2021-04-21,378.279999,382.670013,378.140015,382.500000,382.500000,3640100
2021-04-22,382.320007,383.119995,377.959991,378.989990,378.989990,3965000
2021-04-23,379.570007,384.459991,379.459991,383.029999,383.029999,3781100
2021-04-26,383.730011,384.450012,383.320007,383.859985,383.859985,3125200
2021-04-27,384.200012,384.380005,382.720001,383.739990,383.739990,3370600
2021-04-28,384.100006,385.170013,383.239990,383.559998,383.559998,3960400
2021-04-29,386.399994,386.739990,382.809998,386.119995,386.119995,4209900
2021-04-30,383.910004,384.760010,382.730011,383.570007,383.570007,5219200
2021-05-03,385.559998,385.940002,383.959991,384.440002,384.440002,4180800
2021-05-04,382.519989,382.959991,378.450012,382.100006,382.100006,5485600
2021-05-05,383.720001,383.910004,381.630005,382.170013,382.170013,2319200
2021-05-06,382.260010,385.369995,380.269989,385.279999,385.279999,4737300
2021-05-07,386.019989,388.679993,385.329987,388.029999,388.029999,3516600
2021-05-10,388.410004,388.660004,384.089996,384.230011,384.230011,5942700
2021-05-11,379.750000,381.739990,376.950012,380.859985,380.859985,7081500
2021-05-12,378.040009,379.269989,372.130005,372.730011,372.730011,7707400
2021-05-13,374.209991,379.049988,374.170013,377.160004,377.160004,7179100
2021-05-14,379.809998,383.790009,379.809998,382.950012,382.950012,5167900
2021-05-17,381.899994,382.750000,380.000000,382.029999,382.029999,3781600
2021-05-18,382.250000,382.470001,378.540009,378.730011,378.730011,3128300
2021-05-19,374.059998,377.839996,372.619995,377.730011,377.730011,5086300
2021-05-20,378.570007,382.989990,378.450012,381.760010,381.760010,4776700
2021-05-21,383.230011,384.450012,381.010010,381.470001,381.470001,3567500
2021-05-24,383.690002,386.399994,383.440002,385.320007,385.320007,2962500
2021-05-25,386.399994,386.760010,383.940002,384.510010,384.510010,4031800
2021-05-26,385.089996,385.750000,384.070007,385.209991,385.209991,2642700
2021-05-27,386.279999,386.779999,385.320007,385.380005,385.380005,3015900
2021-05-28,387.029999,387.269989,385.940002,386.130005,386.130005,3370100
2021-06-01,388.500000,388.619995,385.380005,385.829987,385.829987,4389000
2021-06-02,386.450012,387.239990,385.470001,386.480011,386.480011,3209200
2021-06-03,384.170013,386.109985,382.700012,385.010010,385.010010,3391000
2021-06-04,386.809998,388.799988,386.760010,388.500000,388.500000,2626500
2021-06-07,388.519989,388.670013,387.269012,388.170013,388.170013,2456290
